,index,Filepath,Label
276,20448,kaggle\archive\train\CASPIAN TERN\057.jpg,CASPIAN TERN
277,20449,kaggle\archive\train\CASPIAN TERN\058.jpg,CASPIAN TERN
278,20450,kaggle\archive\train\CASPIAN TERN\059.jpg,CASPIAN TERN
279,20451,kaggle\archive\train\CASPIAN TERN\060.jpg,CASPIAN TERN
280,20452,kaggle\archive\train\CASPIAN TERN\061.jpg,CASPIAN TERN
281,20453,kaggle\archive\train\CASPIAN TERN\062.jpg,CASPIAN TERN
282,20454,kaggle\archive\train\CASPIAN TERN\063.jpg,CASPIAN TERN
283,20455,kaggle\archive\train\CASPIAN TERN\064.jpg,CASPIAN TERN
284,20456,kaggle\archive\train\CASPIAN TERN\065.jpg,CASPIAN TERN
285,20457,kaggle\archive\train\CASPIAN TERN\066.jpg,CASPIAN TERN
286,20458,kaggle\archive\train\CASPIAN TERN\067.jpg,CASPIAN TERN
287,20459,kaggle\archive\train\CASPIAN TERN\068.jpg,CASPIAN TERN
288,20460,kaggle\archive\train\CASPIAN TERN\069.jpg,CASPIAN TERN
289,20461,kaggle\archive\train\CASPIAN TERN\070.jpg,CASPIAN TERN
290,20462,kaggle\archive\train\CASPIAN TERN\071.jpg,CASPIAN TERN
291,20463,kaggle\archive\train\CASPIAN TERN\072.jpg,CASPIAN TERN
292,20464,kaggle\archive\train\CASPIAN TERN\073.jpg,CASPIAN TERN
293,20465,kaggle\archive\train\CASPIAN TERN\074.jpg,CASPIAN TERN
294,20466,kaggle\archive\train\CASPIAN TERN\075.jpg,CASPIAN TERN
295,20467,kaggle\archive\train\CASPIAN TERN\076.jpg,CASPIAN TERN
296,20468,kaggle\archive\train\CASPIAN TERN\077.jpg,CASPIAN TERN
297,20469,kaggle\archive\train\CASPIAN TERN\078.jpg,CASPIAN TERN
298,20470,kaggle\archive\train\CASPIAN TERN\079.jpg,CASPIAN TERN
299,20471,kaggle\archive\train\CASPIAN TERN\080.jpg,CASPIAN TERN
300,20472,kaggle\archive\train\CASPIAN TERN\081.jpg,CASPIAN TERN
301,20473,kaggle\archive\train\CASPIAN TERN\082.jpg,CASPIAN TERN
302,20474,kaggle\archive\train\CASPIAN TERN\083.jpg,CASPIAN TERN
303,20475,kaggle\archive\train\CASPIAN TERN\084.jpg,CASPIAN TERN
304,20476,kaggle\archive\train\CASPIAN TERN\085.jpg,CASPIAN TERN
305,20477,kaggle\archive\train\CASPIAN TERN\086.jpg,CASPIAN TERN
306,20478,kaggle\archive\train\CASPIAN TERN\087.jpg,CASPIAN TERN
307,20479,kaggle\archive\train\CASPIAN TERN\088.jpg,CASPIAN TERN
308,20480,kaggle\archive\train\CASPIAN TERN\089.jpg,CASPIAN TERN
309,20481,kaggle\archive\train\CASPIAN TERN\090.jpg,CASPIAN TERN
310,20482,kaggle\archive\train\CASPIAN TERN\091.jpg,CASPIAN TERN
311,20483,kaggle\archive\train\CASPIAN TERN\092.jpg,CASPIAN TERN
312,20484,kaggle\archive\train\CASPIAN TERN\093.jpg,CASPIAN TERN
313,20485,kaggle\archive\train\CASPIAN TERN\094.jpg,CASPIAN TERN
314,20486,kaggle\archive\train\CASPIAN TERN\095.jpg,CASPIAN TERN
315,20487,kaggle\archive\train\CASPIAN TERN\096.jpg,CASPIAN TERN
316,20488,kaggle\archive\train\CASPIAN TERN\097.jpg,CASPIAN TERN
317,20489,kaggle\archive\train\CASPIAN TERN\098.jpg,CASPIAN TERN
318,20490,kaggle\archive\train\CASPIAN TERN\099.jpg,CASPIAN TERN
319,20491,kaggle\archive\train\CASPIAN TERN\100.jpg,CASPIAN TERN
320,20492,kaggle\archive\train\CASPIAN TERN\101.jpg,CASPIAN TERN
321,20493,kaggle\archive\train\CASPIAN TERN\102.jpg,CASPIAN TERN
322,20494,kaggle\archive\train\CASPIAN TERN\103.jpg,CASPIAN TERN
323,20495,kaggle\archive\train\CASPIAN TERN\104.jpg,CASPIAN TERN
324,20496,kaggle\archive\train\CASPIAN TERN\105.jpg,CASPIAN TERN
325,20497,kaggle\archive\train\CASPIAN TERN\106.jpg,CASPIAN TERN
326,20498,kaggle\archive\train\CASPIAN TERN\107.jpg,CASPIAN TERN
327,20499,kaggle\archive\train\CASPIAN TERN\108.jpg,CASPIAN TERN
328,20500,kaggle\archive\train\CASPIAN TERN\109.jpg,CASPIAN TERN
329,20501,kaggle\archive\train\CASPIAN TERN\110.jpg,CASPIAN TERN
330,20502,kaggle\archive\train\CASPIAN TERN\111.jpg,CASPIAN TERN
331,20503,kaggle\archive\train\CASPIAN TERN\112.jpg,CASPIAN TERN
332,20504,kaggle\archive\train\CASPIAN TERN\113.jpg,CASPIAN TERN
333,20505,kaggle\archive\train\CASPIAN TERN\114.jpg,CASPIAN TERN
334,20506,kaggle\archive\train\CASPIAN TERN\115.jpg,CASPIAN TERN
335,20507,kaggle\archive\train\CASPIAN TERN\116.jpg,CASPIAN TERN
336,20508,kaggle\archive\train\CASPIAN TERN\117.jpg,CASPIAN TERN
337,20509,kaggle\archive\train\CASPIAN TERN\118.jpg,CASPIAN TERN
338,20510,kaggle\archive\train\CASPIAN TERN\119.jpg,CASPIAN TERN
339,20511,kaggle\archive\train\CASPIAN TERN\120.jpg,CASPIAN TERN
340,20512,kaggle\archive\train\CASPIAN TERN\121.jpg,CASPIAN TERN
341,20513,kaggle\archive\train\CASPIAN TERN\122.jpg,CASPIAN TERN
342,20514,kaggle\archive\train\CASPIAN TERN\123.jpg,CASPIAN TERN
343,20515,kaggle\archive\train\CASPIAN TERN\124.jpg,CASPIAN TERN
344,20516,kaggle\archive\train\CASPIAN TERN\125.jpg,CASPIAN TERN
345,20517,kaggle\archive\train\CASPIAN TERN\126.jpg,CASPIAN TERN
346,20518,kaggle\archive\train\CASPIAN TERN\127.jpg,CASPIAN TERN
347,20519,kaggle\archive\train\CASPIAN TERN\128.jpg,CASPIAN TERN
348,20520,kaggle\archive\train\CASPIAN TERN\129.jpg,CASPIAN TERN
349,20521,kaggle\archive\train\CASPIAN TERN\130.jpg,CASPIAN TERN
350,20522,kaggle\archive\train\CASPIAN TERN\131.jpg,CASPIAN TERN
351,20523,kaggle\archive\train\CASPIAN TERN\132.jpg,CASPIAN TERN
352,20524,kaggle\archive\train\CASPIAN TERN\133.jpg,CASPIAN TERN
353,20525,kaggle\archive\train\CASPIAN TERN\134.jpg,CASPIAN TERN
354,20526,kaggle\archive\train\CASPIAN TERN\135.jpg,CASPIAN TERN
355,20527,kaggle\archive\train\CASPIAN TERN\136.jpg,CASPIAN TERN
356,20528,kaggle\archive\train\CASPIAN TERN\137.jpg,CASPIAN TERN
357,20529,kaggle\archive\train\CASPIAN TERN\138.jpg,CASPIAN TERN
358,20530,kaggle\archive\train\CASPIAN TERN\139.jpg,CASPIAN TERN
359,20531,kaggle\archive\train\CASPIAN TERN\140.jpg,CASPIAN TERN
360,20532,kaggle\archive\train\CASPIAN TERN\141.jpg,CASPIAN TERN
361,20533,kaggle\archive\train\CASPIAN TERN\142.jpg,CASPIAN TERN
362,20534,kaggle\archive\train\CASPIAN TERN\143.jpg,CASPIAN TERN
363,20535,kaggle\archive\train\CASPIAN TERN\144.jpg,CASPIAN TERN
364,20536,kaggle\archive\train\CASPIAN TERN\145.jpg,CASPIAN TERN
365,20537,kaggle\archive\train\CASPIAN TERN\146.jpg,CASPIAN TERN
366,20538,kaggle\archive\train\CASPIAN TERN\147.jpg,CASPIAN TERN
367,20539,kaggle\archive\train\CASPIAN TERN\148.jpg,CASPIAN TERN
368,20540,kaggle\archive\train\CASPIAN TERN\149.jpg,CASPIAN TERN
369,20541,kaggle\archive\train\CASPIAN TERN\150.jpg,CASPIAN TERN
370,20542,kaggle\archive\train\CASPIAN TERN\151.jpg,CASPIAN TERN
371,20543,kaggle\archive\train\CASPIAN TERN\152.jpg,CASPIAN TERN
372,20544,kaggle\archive\train\CASPIAN TERN\153.jpg,CASPIAN TERN
373,20545,kaggle\archive\train\CASPIAN TERN\154.jpg,CASPIAN TERN
374,20546,kaggle\archive\train\CASPIAN TERN\155.jpg,CASPIAN TERN
375,20547,kaggle\archive\train\CASPIAN TERN\156.jpg,CASPIAN TERN
376,20548,kaggle\archive\train\CASPIAN TERN\157.jpg,CASPIAN TERN
377,20549,kaggle\archive\train\CASPIAN TERN\158.jpg,CASPIAN TERN
378,20550,kaggle\archive\train\CASPIAN TERN\159.jpg,CASPIAN TERN
379,20551,kaggle\archive\train\CASPIAN TERN\161.jpg,CASPIAN TERN
380,20552,kaggle\archive\train\CASPIAN TERN\162.jpg,CASPIAN TERN
381,20553,kaggle\archive\train\CASPIAN TERN\163.jpg,CASPIAN TERN
382,20554,kaggle\archive\train\CASPIAN TERN\164.jpg,CASPIAN TERN
383,20555,kaggle\archive\train\CASPIAN TERN\166.jpg,CASPIAN TERN
384,20556,kaggle\archive\train\CASPIAN TERN\167.jpg,CASPIAN TERN
385,20557,kaggle\archive\train\CASPIAN TERN\168.jpg,CASPIAN TERN
386,20558,kaggle\archive\train\CASPIAN TERN\169.jpg,CASPIAN TERN
387,20559,kaggle\archive\train\CASPIAN TERN\170.jpg,CASPIAN TERN
388,20560,kaggle\archive\train\CASPIAN TERN\171.jpg,CASPIAN TERN
389,20561,kaggle\archive\train\CASPIAN TERN\172.jpg,CASPIAN TERN
390,20562,kaggle\archive\train\CASPIAN TERN\173.jpg,CASPIAN TERN
391,20563,kaggle\archive\train\CASPIAN TERN\174.jpg,CASPIAN TERN
392,20564,kaggle\archive\train\CASPIAN TERN\175.jpg,CASPIAN TERN
393,20565,kaggle\archive\train\CASPIAN TERN\176.jpg,CASPIAN TERN
394,20566,kaggle\archive\train\CASPIAN TERN\177.jpg,CASPIAN TERN
395,20567,kaggle\archive\train\CASPIAN TERN\178.jpg,CASPIAN TERN
396,20568,kaggle\archive\train\CASPIAN TERN\179.jpg,CASPIAN TERN
397,20569,kaggle\archive\train\CASPIAN TERN\180.jpg,CASPIAN TERN
398,20570,kaggle\archive\train\CASPIAN TERN\181.jpg,CASPIAN TERN
399,20571,kaggle\archive\train\CASPIAN TERN\182.jpg,CASPIAN TERN
400,20572,kaggle\archive\train\CASPIAN TERN\183.jpg,CASPIAN TERN
401,20573,kaggle\archive\train\CASPIAN TERN\184.jpg,CASPIAN TERN
402,20574,kaggle\archive\train\CASPIAN TERN\185.jpg,CASPIAN TERN
403,20575,kaggle\archive\train\CASPIAN TERN\186.jpg,CASPIAN TERN
404,20576,kaggle\archive\train\CASPIAN TERN\187.jpg,CASPIAN TERN
405,20577,kaggle\archive\train\CASPIAN TERN\188.jpg,CASPIAN TERN
406,20578,kaggle\archive\train\CASPIAN TERN\189.jpg,CASPIAN TERN
407,20579,kaggle\archive\train\CASPIAN TERN\190.jpg,CASPIAN TERN
408,20580,kaggle\archive\train\CASPIAN TERN\191.jpg,CASPIAN TERN
409,20581,kaggle\archive\train\CASPIAN TERN\192.jpg,CASPIAN TERN
410,20582,kaggle\archive\train\CASPIAN TERN\193.jpg,CASPIAN TERN
411,20583,kaggle\archive\train\CASPIAN TERN\194.jpg,CASPIAN TERN
412,20584,kaggle\archive\train\CASPIAN TERN\195.jpg,CASPIAN TERN
413,20585,kaggle\archive\train\CASPIAN TERN\196.jpg,CASPIAN TERN
414,20586,kaggle\archive\train\CASPIAN TERN\197.jpg,CASPIAN TERN
415,20587,kaggle\archive\train\CASPIAN TERN\198.jpg,CASPIAN TERN
416,20588,kaggle\archive\train\CASPIAN TERN\199.jpg,CASPIAN TERN
417,20589,kaggle\archive\train\CASPIAN TERN\200.jpg,CASPIAN TERN
418,20590,kaggle\archive\train\CASPIAN TERN\201.jpg,CASPIAN TERN
419,20591,kaggle\archive\train\CASPIAN TERN\202.jpg,CASPIAN TERN
420,20592,kaggle\archive\train\CASPIAN TERN\203.jpg,CASPIAN TERN
421,20593,kaggle\archive\train\CASPIAN TERN\204.jpg,CASPIAN TERN
422,20594,kaggle\archive\train\CASPIAN TERN\205.jpg,CASPIAN TERN
423,20595,kaggle\archive\train\CASPIAN TERN\206.jpg,CASPIAN TERN
424,20596,kaggle\archive\train\CASPIAN TERN\207.jpg,CASPIAN TERN
425,20597,kaggle\archive\train\CASPIAN TERN\208.jpg,CASPIAN TERN
426,20598,kaggle\archive\train\CASPIAN TERN\209.jpg,CASPIAN TERN
427,20599,kaggle\archive\train\CASPIAN TERN\210.jpg,CASPIAN TERN
428,20600,kaggle\archive\train\CASPIAN TERN\211.jpg,CASPIAN TERN
429,20601,kaggle\archive\train\CASPIAN TERN\212.jpg,CASPIAN TERN
430,20602,kaggle\archive\train\CASPIAN TERN\213.jpg,CASPIAN TERN
431,20603,kaggle\archive\train\CASPIAN TERN\214.jpg,CASPIAN TERN
432,20604,kaggle\archive\train\CASPIAN TERN\215.jpg,CASPIAN TERN
433,28387,kaggle\archive\train\D-ARNAUDS BARBET\001.jpg,D-ARNAUDS BARBET
434,28388,kaggle\archive\train\D-ARNAUDS BARBET\002.jpg,D-ARNAUDS BARBET
435,28389,kaggle\archive\train\D-ARNAUDS BARBET\003.jpg,D-ARNAUDS BARBET
436,28390,kaggle\archive\train\D-ARNAUDS BARBET\004.jpg,D-ARNAUDS BARBET
437,28391,kaggle\archive\train\D-ARNAUDS BARBET\005.jpg,D-ARNAUDS BARBET
438,28392,kaggle\archive\train\D-ARNAUDS BARBET\006.jpg,D-ARNAUDS BARBET
439,28393,kaggle\archive\train\D-ARNAUDS BARBET\007.jpg,D-ARNAUDS BARBET
440,28394,kaggle\archive\train\D-ARNAUDS BARBET\008.jpg,D-ARNAUDS BARBET
441,28395,kaggle\archive\train\D-ARNAUDS BARBET\009.jpg,D-ARNAUDS BARBET
442,28396,kaggle\archive\train\D-ARNAUDS BARBET\011.jpg,D-ARNAUDS BARBET
443,28397,kaggle\archive\train\D-ARNAUDS BARBET\012.jpg,D-ARNAUDS BARBET
444,28398,kaggle\archive\train\D-ARNAUDS BARBET\013.jpg,D-ARNAUDS BARBET
445,28399,kaggle\archive\train\D-ARNAUDS BARBET\014.jpg,D-ARNAUDS BARBET
446,28400,kaggle\archive\train\D-ARNAUDS BARBET\015.jpg,D-ARNAUDS BARBET
447,28401,kaggle\archive\train\D-ARNAUDS BARBET\016.jpg,D-ARNAUDS BARBET
448,28402,kaggle\archive\train\D-ARNAUDS BARBET\017.jpg,D-ARNAUDS BARBET
449,28403,kaggle\archive\train\D-ARNAUDS BARBET\018.jpg,D-ARNAUDS BARBET
450,28404,kaggle\archive\train\D-ARNAUDS BARBET\019.jpg,D-ARNAUDS BARBET
451,28405,kaggle\archive\train\D-ARNAUDS BARBET\020.jpg,D-ARNAUDS BARBET
452,28406,kaggle\archive\train\D-ARNAUDS BARBET\021.jpg,D-ARNAUDS BARBET
453,28407,kaggle\archive\train\D-ARNAUDS BARBET\022.jpg,D-ARNAUDS BARBET
454,28408,kaggle\archive\train\D-ARNAUDS BARBET\023.jpg,D-ARNAUDS BARBET
455,28409,kaggle\archive\train\D-ARNAUDS BARBET\024.jpg,D-ARNAUDS BARBET
456,28410,kaggle\archive\train\D-ARNAUDS BARBET\025.jpg,D-ARNAUDS BARBET
457,28411,kaggle\archive\train\D-ARNAUDS BARBET\026.jpg,D-ARNAUDS BARBET
458,28412,kaggle\archive\train\D-ARNAUDS BARBET\027.jpg,D-ARNAUDS BARBET
459,28413,kaggle\archive\train\D-ARNAUDS BARBET\028.jpg,D-ARNAUDS BARBET
460,28414,kaggle\archive\train\D-ARNAUDS BARBET\029.jpg,D-ARNAUDS BARBET
461,28415,kaggle\archive\train\D-ARNAUDS BARBET\030.jpg,D-ARNAUDS BARBET
462,28416,kaggle\archive\train\D-ARNAUDS BARBET\031.jpg,D-ARNAUDS BARBET
463,28417,kaggle\archive\train\D-ARNAUDS BARBET\032.jpg,D-ARNAUDS BARBET
464,28418,kaggle\archive\train\D-ARNAUDS BARBET\033.jpg,D-ARNAUDS BARBET
465,28419,kaggle\archive\train\D-ARNAUDS BARBET\034.jpg,D-ARNAUDS BARBET
466,28420,kaggle\archive\train\D-ARNAUDS BARBET\035.jpg,D-ARNAUDS BARBET
467,28421,kaggle\archive\train\D-ARNAUDS BARBET\036.jpg,D-ARNAUDS BARBET
468,28422,kaggle\archive\train\D-ARNAUDS BARBET\037.jpg,D-ARNAUDS BARBET
469,28423,kaggle\archive\train\D-ARNAUDS BARBET\038.jpg,D-ARNAUDS BARBET
470,28424,kaggle\archive\train\D-ARNAUDS BARBET\039.jpg,D-ARNAUDS BARBET
471,28425,kaggle\archive\train\D-ARNAUDS BARBET\040.jpg,D-ARNAUDS BARBET
472,28426,kaggle\archive\train\D-ARNAUDS BARBET\041.jpg,D-ARNAUDS BARBET
473,28427,kaggle\archive\train\D-ARNAUDS BARBET\042.jpg,D-ARNAUDS BARBET
474,28428,kaggle\archive\train\D-ARNAUDS BARBET\043.jpg,D-ARNAUDS BARBET
475,28429,kaggle\archive\train\D-ARNAUDS BARBET\044.jpg,D-ARNAUDS BARBET
476,28430,kaggle\archive\train\D-ARNAUDS BARBET\045.jpg,D-ARNAUDS BARBET
477,28431,kaggle\archive\train\D-ARNAUDS BARBET\046.jpg,D-ARNAUDS BARBET
478,28432,kaggle\archive\train\D-ARNAUDS BARBET\047.jpg,D-ARNAUDS BARBET
479,28433,kaggle\archive\train\D-ARNAUDS BARBET\048.jpg,D-ARNAUDS BARBET
480,28434,kaggle\archive\train\D-ARNAUDS BARBET\049.jpg,D-ARNAUDS BARBET
481,28435,kaggle\archive\train\D-ARNAUDS BARBET\050.jpg,D-ARNAUDS BARBET
482,28436,kaggle\archive\train\D-ARNAUDS BARBET\051.jpg,D-ARNAUDS BARBET
483,28437,kaggle\archive\train\D-ARNAUDS BARBET\052.jpg,D-ARNAUDS BARBET
484,28438,kaggle\archive\train\D-ARNAUDS BARBET\053.jpg,D-ARNAUDS BARBET
485,28439,kaggle\archive\train\D-ARNAUDS BARBET\054.jpg,D-ARNAUDS BARBET
486,28440,kaggle\archive\train\D-ARNAUDS BARBET\055.jpg,D-ARNAUDS BARBET
487,28441,kaggle\archive\train\D-ARNAUDS BARBET\056.jpg,D-ARNAUDS BARBET
488,28442,kaggle\archive\train\D-ARNAUDS BARBET\057.jpg,D-ARNAUDS BARBET
489,28443,kaggle\archive\train\D-ARNAUDS BARBET\058.jpg,D-ARNAUDS BARBET
490,28444,kaggle\archive\train\D-ARNAUDS BARBET\059.jpg,D-ARNAUDS BARBET
491,28445,kaggle\archive\train\D-ARNAUDS BARBET\060.jpg,D-ARNAUDS BARBET
492,28446,kaggle\archive\train\D-ARNAUDS BARBET\061.jpg,D-ARNAUDS BARBET
493,28447,kaggle\archive\train\D-ARNAUDS BARBET\062.jpg,D-ARNAUDS BARBET
494,28448,kaggle\archive\train\D-ARNAUDS BARBET\063.jpg,D-ARNAUDS BARBET
495,28449,kaggle\archive\train\D-ARNAUDS BARBET\064.jpg,D-ARNAUDS BARBET
496,28450,kaggle\archive\train\D-ARNAUDS BARBET\065.jpg,D-ARNAUDS BARBET
497,28451,kaggle\archive\train\D-ARNAUDS BARBET\066.jpg,D-ARNAUDS BARBET
498,28452,kaggle\archive\train\D-ARNAUDS BARBET\067.jpg,D-ARNAUDS BARBET
499,28453,kaggle\archive\train\D-ARNAUDS BARBET\068.jpg,D-ARNAUDS BARBET
500,28454,kaggle\archive\train\D-ARNAUDS BARBET\069.jpg,D-ARNAUDS BARBET
501,28455,kaggle\archive\train\D-ARNAUDS BARBET\070.jpg,D-ARNAUDS BARBET
502,28456,kaggle\archive\train\D-ARNAUDS BARBET\071.jpg,D-ARNAUDS BARBET
503,28457,kaggle\archive\train\D-ARNAUDS BARBET\072.jpg,D-ARNAUDS BARBET
504,28458,kaggle\archive\train\D-ARNAUDS BARBET\073.jpg,D-ARNAUDS BARBET
505,28459,kaggle\archive\train\D-ARNAUDS BARBET\074.jpg,D-ARNAUDS BARBET
506,28460,kaggle\archive\train\D-ARNAUDS BARBET\075.jpg,D-ARNAUDS BARBET
507,28461,kaggle\archive\train\D-ARNAUDS BARBET\076.jpg,D-ARNAUDS BARBET
508,28462,kaggle\archive\train\D-ARNAUDS BARBET\077.jpg,D-ARNAUDS BARBET
509,28463,kaggle\archive\train\D-ARNAUDS BARBET\078.jpg,D-ARNAUDS BARBET
510,28464,kaggle\archive\train\D-ARNAUDS BARBET\079.jpg,D-ARNAUDS BARBET
511,28465,kaggle\archive\train\D-ARNAUDS BARBET\080.jpg,D-ARNAUDS BARBET
512,28466,kaggle\archive\train\D-ARNAUDS BARBET\081.jpg,D-ARNAUDS BARBET
513,28467,kaggle\archive\train\D-ARNAUDS BARBET\082.jpg,D-ARNAUDS BARBET
514,28468,kaggle\archive\train\D-ARNAUDS BARBET\083.jpg,D-ARNAUDS BARBET
515,28469,kaggle\archive\train\D-ARNAUDS BARBET\084.jpg,D-ARNAUDS BARBET
516,28470,kaggle\archive\train\D-ARNAUDS BARBET\085.jpg,D-ARNAUDS BARBET
517,28471,kaggle\archive\train\D-ARNAUDS BARBET\086.jpg,D-ARNAUDS BARBET
518,28472,kaggle\archive\train\D-ARNAUDS BARBET\087.jpg,D-ARNAUDS BARBET
519,28473,kaggle\archive\train\D-ARNAUDS BARBET\088.jpg,D-ARNAUDS BARBET
520,28474,kaggle\archive\train\D-ARNAUDS BARBET\089.jpg,D-ARNAUDS BARBET
521,28475,kaggle\archive\train\D-ARNAUDS BARBET\090.jpg,D-ARNAUDS BARBET
522,28476,kaggle\archive\train\D-ARNAUDS BARBET\091.jpg,D-ARNAUDS BARBET
523,28477,kaggle\archive\train\D-ARNAUDS BARBET\092.jpg,D-ARNAUDS BARBET
524,28478,kaggle\archive\train\D-ARNAUDS BARBET\093.jpg,D-ARNAUDS BARBET
525,28479,kaggle\archive\train\D-ARNAUDS BARBET\094.jpg,D-ARNAUDS BARBET
526,28480,kaggle\archive\train\D-ARNAUDS BARBET\095.jpg,D-ARNAUDS BARBET
527,28481,kaggle\archive\train\D-ARNAUDS BARBET\096.jpg,D-ARNAUDS BARBET
528,28482,kaggle\archive\train\D-ARNAUDS BARBET\097.jpg,D-ARNAUDS BARBET
529,28483,kaggle\archive\train\D-ARNAUDS BARBET\098.jpg,D-ARNAUDS BARBET
530,28484,kaggle\archive\train\D-ARNAUDS BARBET\099.jpg,D-ARNAUDS BARBET
531,28485,kaggle\archive\train\D-ARNAUDS BARBET\100.jpg,D-ARNAUDS BARBET
532,28486,kaggle\archive\train\D-ARNAUDS BARBET\101.jpg,D-ARNAUDS BARBET
533,28487,kaggle\archive\train\D-ARNAUDS BARBET\102.jpg,D-ARNAUDS BARBET
534,28488,kaggle\archive\train\D-ARNAUDS BARBET\103.jpg,D-ARNAUDS BARBET
535,28489,kaggle\archive\train\D-ARNAUDS BARBET\104.jpg,D-ARNAUDS BARBET
536,28490,kaggle\archive\train\D-ARNAUDS BARBET\105.jpg,D-ARNAUDS BARBET
537,28491,kaggle\archive\train\D-ARNAUDS BARBET\106.jpg,D-ARNAUDS BARBET
538,28492,kaggle\archive\train\D-ARNAUDS BARBET\108.jpg,D-ARNAUDS BARBET
539,28493,kaggle\archive\train\D-ARNAUDS BARBET\109.jpg,D-ARNAUDS BARBET
540,28494,kaggle\archive\train\D-ARNAUDS BARBET\110.jpg,D-ARNAUDS BARBET
541,28495,kaggle\archive\train\D-ARNAUDS BARBET\111.jpg,D-ARNAUDS BARBET
542,28496,kaggle\archive\train\D-ARNAUDS BARBET\112.jpg,D-ARNAUDS BARBET
543,28497,kaggle\archive\train\D-ARNAUDS BARBET\113.jpg,D-ARNAUDS BARBET
544,28498,kaggle\archive\train\D-ARNAUDS BARBET\114.jpg,D-ARNAUDS BARBET
545,28499,kaggle\archive\train\D-ARNAUDS BARBET\115.jpg,D-ARNAUDS BARBET
546,28500,kaggle\archive\train\D-ARNAUDS BARBET\116.jpg,D-ARNAUDS BARBET
547,28501,kaggle\archive\train\D-ARNAUDS BARBET\117.jpg,D-ARNAUDS BARBET
548,28502,kaggle\archive\train\D-ARNAUDS BARBET\118.jpg,D-ARNAUDS BARBET
549,28503,kaggle\archive\train\D-ARNAUDS BARBET\119.jpg,D-ARNAUDS BARBET
550,28504,kaggle\archive\train\D-ARNAUDS BARBET\120.jpg,D-ARNAUDS BARBET
551,28505,kaggle\archive\train\D-ARNAUDS BARBET\121.jpg,D-ARNAUDS BARBET
552,28506,kaggle\archive\train\D-ARNAUDS BARBET\122.jpg,D-ARNAUDS BARBET
553,28507,kaggle\archive\train\D-ARNAUDS BARBET\123.jpg,D-ARNAUDS BARBET
554,28508,kaggle\archive\train\D-ARNAUDS BARBET\124.jpg,D-ARNAUDS BARBET
555,28509,kaggle\archive\train\D-ARNAUDS BARBET\125.jpg,D-ARNAUDS BARBET
556,28510,kaggle\archive\train\D-ARNAUDS BARBET\126.jpg,D-ARNAUDS BARBET
557,28511,kaggle\archive\train\D-ARNAUDS BARBET\127.jpg,D-ARNAUDS BARBET
558,28512,kaggle\archive\train\D-ARNAUDS BARBET\128.jpg,D-ARNAUDS BARBET
559,28513,kaggle\archive\train\D-ARNAUDS BARBET\129.jpg,D-ARNAUDS BARBET
560,28514,kaggle\archive\train\D-ARNAUDS BARBET\130.jpg,D-ARNAUDS BARBET
561,28515,kaggle\archive\train\D-ARNAUDS BARBET\131.jpg,D-ARNAUDS BARBET
562,28516,kaggle\archive\train\D-ARNAUDS BARBET\132.jpg,D-ARNAUDS BARBET
563,28517,kaggle\archive\train\D-ARNAUDS BARBET\133.jpg,D-ARNAUDS BARBET
564,28518,kaggle\archive\train\D-ARNAUDS BARBET\134.jpg,D-ARNAUDS BARBET
565,28519,kaggle\archive\train\D-ARNAUDS BARBET\135.jpg,D-ARNAUDS BARBET
566,28520,kaggle\archive\train\D-ARNAUDS BARBET\136.jpg,D-ARNAUDS BARBET
567,28521,kaggle\archive\train\D-ARNAUDS BARBET\137.jpg,D-ARNAUDS BARBET
568,28522,kaggle\archive\train\D-ARNAUDS BARBET\138.jpg,D-ARNAUDS BARBET
569,28523,kaggle\archive\train\D-ARNAUDS BARBET\139.jpg,D-ARNAUDS BARBET
570,28524,kaggle\archive\train\D-ARNAUDS BARBET\140.jpg,D-ARNAUDS BARBET
571,28525,kaggle\archive\train\D-ARNAUDS BARBET\141.jpg,D-ARNAUDS BARBET
572,28526,kaggle\archive\train\D-ARNAUDS BARBET\142.jpg,D-ARNAUDS BARBET
573,28527,kaggle\archive\train\D-ARNAUDS BARBET\143.jpg,D-ARNAUDS BARBET
574,28528,kaggle\archive\train\D-ARNAUDS BARBET\144.jpg,D-ARNAUDS BARBET
575,28529,kaggle\archive\train\D-ARNAUDS BARBET\145.jpg,D-ARNAUDS BARBET
576,28530,kaggle\archive\train\D-ARNAUDS BARBET\146.jpg,D-ARNAUDS BARBET
577,28531,kaggle\archive\train\D-ARNAUDS BARBET\147.jpg,D-ARNAUDS BARBET
578,28532,kaggle\archive\train\D-ARNAUDS BARBET\148.jpg,D-ARNAUDS BARBET
579,28533,kaggle\archive\train\D-ARNAUDS BARBET\149.jpg,D-ARNAUDS BARBET
580,28534,kaggle\archive\train\D-ARNAUDS BARBET\150.jpg,D-ARNAUDS BARBET
581,28535,kaggle\archive\train\D-ARNAUDS BARBET\151.jpg,D-ARNAUDS BARBET
582,28536,kaggle\archive\train\D-ARNAUDS BARBET\152.jpg,D-ARNAUDS BARBET
583,28537,kaggle\archive\train\D-ARNAUDS BARBET\153.jpg,D-ARNAUDS BARBET
584,28538,kaggle\archive\train\D-ARNAUDS BARBET\154.jpg,D-ARNAUDS BARBET
585,28539,kaggle\archive\train\D-ARNAUDS BARBET\155.jpg,D-ARNAUDS BARBET
586,28540,kaggle\archive\train\D-ARNAUDS BARBET\156.jpg,D-ARNAUDS BARBET
